id,oib,name,postcode,city,date,amount,description,level_1,level_2,level_3,level_4,function_level_1,function_level_2,function_level_3,function_level_4,comment,update_date
14875,86437447601,"NK M D.O.O.",43227,ŠANDROVAC,16.09.2019.,"9.375,00 kn","ODRŽAVANJE I PRANJE FONTANE I AUTOBUSNIH UGIBALIŠTA ZA 08/2019",3,32,323,3232,0,06,065,0650,,
14904,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,16.09.2019.,"2.100,00 kn","USLUGA PRANJA SL. AUTOMOBILA ZA 08/2019",3,32,323,3239,0,01,013,0131,,
15197,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,04.10.2019.,"75,25 kn","SERVIS SL.VOZILA OPEL ASTRA BJ584DK",3,32,323,3232,0,01,013,0131,,
15198,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,24.10.2019.,"1.307,05 kn","SERVIS SLUŽBENOG VOZILA BJ-043-GP",3,32,323,3232,0,01,013,0131,,
15199,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,31.10.2019.,"880,20 kn","SERVIS SLUŽBENOG VOZILA BJ-043-GP",3,32,323,3232,0,01,013,0131,,
15251,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,18.10.2019.,"7.475,13 kn","INA KARTICA ZA 09/2019 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
15343,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,25.10.2019.,"164,48 kn","VODA ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
15442,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,31.10.2019.,"2.900,00 kn","NAKNADA ZA AUTORSKA PRAVA OD 2016.-2018. GODINE - 5. RATA PO UGOVORU",3,32,329,3299,0,08,082,0820,,
15443,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,31.10.2019.,"3.500,00 kn","NAKNADA ZA AUTORSKA PRAVA OD 2016.-2018. GODINE - 5. RATA PO UGOVORU",3,32,329,3299,0,08,082,0820,,
15525,86437447601,"NK M D.O.O.",43227,ŠANDROVAC,15.10.2019.,"9.375,00 kn","ODRŽAVANJE I PRANJE FONTANE I AUTOBUSNIH UGIBALIŠTA ZA 09/2019",3,32,323,3232,0,06,065,0650,,
15570,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.10.2019.,"1.840,00 kn","USLUGA PRANJA SL. AUTOMOBILA ZA 09/2019",3,32,323,3239,0,01,013,0131,,
15879,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.11.2019.,"10.895,80 kn","INA KARTICA ZA 10/2019 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
15954,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.11.2019.,"9.252,50 kn","AUTOGUME (3 SETA PO 4 KOM) ZA SLUŽBENA VOZILA BJ-043-GP, BJ-584-DK, BJ-219-GA",3,32,322,3225,0,01,013,0131,,
15980,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,13.11.2019.,"116,84 kn","SERVIS SLUŽBENOG VOZILA BJ-219-GA",3,32,323,3232,0,01,013,0131,,
15981,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,12.11.2019.,"1.789,40 kn","SERVIS SLUŽBENOG VOZILA BJ-584-DK",3,32,323,3232,0,01,013,0131,,
15982,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,20.11.2019.,"1.658,28 kn","SERVIS SLUŽBENOG VOZILA BJ-043-MT",3,32,323,3232,0,01,013,0131,,
15984,86437447601,"NK M D.O.O.",43227,ŠANDROVAC,15.11.2019.,"9.375,00 kn","ODRŽAVANJE I PRANJE FONTANE I AUTOBUSNIH UGIBALIŠTA ZA 10/2019",3,32,323,3232,0,06,065,0650,,
16137,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.11.2019.,"2.295,00 kn","USLUGA PRANJA SL. AUTOMOBILA ZA 10/2019",3,32,323,3239,0,01,013,0131,,
16154,58990737591,"FRANZ D.O.O.",43000,BJELOVAR,25.11.2019.,"1.574,00 kn","UGOSTITELJSKA USL. - PREDSTAVNICI GRADA SA AUTOROM SKULPTURE IZ PARKA S. RADIĆ, DELEGACIJE HRV. ŠUMA",3,32,329,3293,0,01,011,0111,,
16171,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,29.11.2019.,"2.900,00 kn","NAKNADA ZA AUTORSKA PRAVA OD 2016.-2018. GODINE - 6. RATA PO UGOVORU",3,32,329,3299,0,08,082,0820,,
16172,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,29.11.2019.,"3.500,00 kn","NAKNADA ZA AUTORSKA PRAVA OD 2016.-2018. GODINE - 6. RATA PO UGOVORU",3,32,329,3299,0,08,082,0820,,
16175,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,11.11.2019.,"6.895,26 kn","NAKNADA ZA AUTORSKA PRAVA - KONCERT GIBONNI ZA DAN GRADA",3,32,329,3299,0,08,082,0820,,
16284,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.12.2019.,"9.865,84 kn","INA KARTICA ZA 11/2019 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
16958,03818826484,"LOVRIĆ DAVOR",43000,BJELOVAR,16.01.2020.,"6.066,85 kn","AUTORSKI HONORAR - KONCERT DJEČJA NOVA GODINA",3,32,323,3237,0,08,082,0820,,
16959,56709449993,"BUDIŠĆAK NIKOLA",43000,BJELOVAR,16.01.2020.,"12.405,00 kn","AUTORSKI HONORAR - KONCERT NOVA GODINA",3,32,323,3237,0,08,082,0820,,
16960,75352797117,"ANTICA BERISLAV",43000,BJELOVAR,16.01.2020.,"13.438,75 kn","AUTORSKI HONORAR - KONCERT NOVA GODINA",3,32,323,3237,0,08,082,0820,,
16961,15462455449,"DOVIĆ ALAN",43000,BJELOVAR,16.01.2020.,"12.405,00 kn","AUTORSKI HONORAR - KONCERT NOVA GODINA",3,32,323,3237,0,08,082,0820,,
16962,80068395943,"LUKŠIĆ IVAN",43000,BJELOVAR,16.01.2020.,"13.438,75 kn","AUTORSKI HONORAR - KONCERT NOVA GODINA",3,32,323,3237,0,08,082,0820,,
17008,08870961602,"AUTOCENTAR RAJKOVI? D.O.O.",43000,BJELOVAR,22.01.2020.,"5.735,00 kn","SERVIS SLUŽBENOG VOZILA OPEL ASTRA BJ-584-DK",3,32,323,3232,0,01,013,0131,,
17116,96213733249,"AUTOKU?A CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,22.01.2020.,"1.765,00 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
17577,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.02.2020.,"5.692,45 kn","INA KARTICA ZA 01/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
17725,53540975485,"HAK-HRVATSKI AUTOKLUB",10010,"ZAGREB - SLOBOŠTINA",10.02.2020.,"320,00 kn","ČLANARINA HAK 2020. ZA TIHOMIRA SOLARA - MODEL OPTIMUM",3,32,329,3294,0,01,013,0131,,
17726,53540975485,"HAK-HRVATSKI AUTOKLUB",10010,"ZAGREB - SLOBOŠTINA",10.02.2020.,"520,00 kn","ČLANARINA HAK 2020. ZA TOMISLAVA SVEČNJAKA - MODEL EUROPA",3,32,329,3294,0,01,013,0131,,
17805,86437447601,"NK M D.O.O.",43227,ŠANDROVAC,14.02.2020.,"3.000,00 kn","ODRŽAVANJE I PRANJE FONTANE I AUTOBUSNIH UGIBALIŠTA ZA 01/2020",3,32,323,3232,0,06,065,0650,,
17820,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,14.02.2020.,"1.315,00 kn","USLUGA PRANJA SL. AUTOMOBILA ZA 01/2020",3,32,323,3239,0,01,013,0131,,
17823,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,10.02.2020.,"9.074,59 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
17835,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,17.03.2020.,"13.257,40 kn","OTKUP SL. AUTOMOBILA OPEL CORSA NAKON OTPLATE LEASINGA",4,42,423,4231,0,01,013,0131,,
17836,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,20.03.2020.,"631,59 kn","SERVIS SL. AUTOMOBILA OPEL CORSA BJ219GA",3,32,323,3232,0,01,013,0131,,
17866,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,11.03.2020.,"2.378,35 kn","KASKO OSIGURANJE SL. AUTOMOBIL BJ219 GA",3,32,329,3292,0,01,013,0131,,
17867,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,11.03.2020.,"1.726,42 kn","OSNOVNO OSIGURANJE SL. AUTOMOBIL BJ219GA",3,32,329,3292,0,01,013,0131,,
17882,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,27.03.2020.,"7.636,55 kn","INA KARTICA ZA 02/2020 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
18166,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,16.03.2020.,"1.310,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 02/2020.",3,32,323,3239,0,01,013,0131,,
18174,99681708224,"EUROAGRAM TIS D.O.O. CHV STP EURODUHAN",43000,BJELOVAR,10.03.2020.,"326,84 kn","USL. PRI REGISTRACIJI SL. AUTOMOBILA BJ219GA",3,32,323,3239,0,01,013,0131,,
18411,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,21.04.2020.,"2.954,72 kn","INA KARTICA ZA 03/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
18494,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,30.04.2020.,"132,30 kn","VODA ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
18604,62595301902,"C.I.A.K. AUTO D.O.O.",10255,STUPNIK,29.04.2020.,"287,50 kn","RAZNI PROIZVODI (TEKUĆINA ZA STAKLA, ŽARULJE, WD-40, START KABLOVI) ZA SL. VOZILA GRADA BJELOVARA",3,32,322,3224,0,01,013,0131,,
18696,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,17.04.2020.,"1.160,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 03/2020.",3,32,323,3239,0,01,013,0131,,
18698,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,17.04.2020.,"10.000,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
18705,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,27.04.2020.,"99,65 kn","ZAMJENA PROMETNE DOZVOLE ZA SL. AUTOMOBIL OPEL CORSA BJ-219-GA",3,32,323,3239,0,01,013,0131,,
18849,19130560524,"TECHED SAVJETODAVNE USLUGE D.O.O.",10000,ZAGREB,04.05.2020.,"62.500,00 kn","USL. IZRADE I USPOSTAVE DIGITALNE PLATFORME ZA AUTOMATSKO OBUHVAĆANJE PODATAKA PUTEM WEB OBRAZACA",3,32,323,3237,0,01,013,0131,,
18873,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,21.05.2020.,"966,54 kn","INA KARTICA ZA 04/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
19022,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,18.05.2020.,"7.263,58 kn","AUTORSKA NAKNADA ZA KONCERTE U PERIODU OD 25.06.2019.-31.12.2019.",3,32,329,3299,0,08,082,0820,,
19048,65706775101,"AUTO KLUB  BJELOVAR,",43000,BJELOVAR,28.05.2020.,"625,00 kn","USLUGA PRIJEVOZA PISANICA (DOVOZ I ODVOZ)",3,32,323,3231,0,04,049,0490,,
19084,79991880130,"JAVNA VATROGASNA POSTROJBA GRADA BJELOVARA",43000,BJELOVAR,27.05.2020.,"2.952,33 kn","PERIODIČNI SERVIS APARATA ZA GAŠENJE - GRADSKA UPRAVA I SL. AUTOMOBILI",3,32,323,3232,0,01,013,0131,,
19129,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,05.05.2020.,"4.600,00 kn","AUTOGUME (4 KOM) ZA SLUŽBENO VOZILO BJ-043-GB",3,32,322,3225,0,01,013,0131,,
19130,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,05.05.2020.,"2.200,00 kn","AUTOGUME (4 KOM) ZA SLUŽBENO VOZILO BJ-584-DK",3,32,322,3225,0,01,013,0131,,
19131,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.05.2020.,"2.190,00 kn","DEMONTAŽA, SKLADIŠTENJE I MONTAŽA GUMA NA SL. AUTOMOBILE",3,32,323,3232,0,01,013,0131,,
19132,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.05.2020.,"440,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 04/2020.",3,32,323,3239,0,01,013,0131,,
19136,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,15.05.2020.,"590,25 kn","RAZNE NAKNADE PRILOKOM TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GP",3,32,323,3239,0,01,013,0131,,
19137,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,15.05.2020.,"326,84 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GP",3,32,323,3239,0,01,013,0131,,
19138,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,27.05.2020.,"326,84 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-584-DK",3,32,323,3239,0,01,013,0131,,
19139,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,27.05.2020.,"574,50 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-584-DK",3,32,323,3239,0,01,013,0131,,
20004,24602846754,"AUTODRVENKAR obrt za vuču vozila i pomoć na cesti",43000,"STARE PLAVNICE",10.06.2020.,"1.100,00 kn","FINANCIJSKA POMOĆ PRIVREMENO ZATVORENIM OBRTIMA",3,35,352,3523,0,04,049,0490,,
20011,35935018681,"ELEKO autoelektričarski obrt i trgovina",43000,BJELOVAR,10.06.2020.,"2.000,00 kn","FINANCIJSKA POMOĆ PRIVREMENO ZATVORENIM OBRTIMA",3,35,352,3523,0,04,049,0490,,
20028,42451520754,"OBRT ZA AUTOTAKSI PRIJEVOZ, ZVONAR Ž.",43000,BJELOVAR,10.06.2020.,"1.533,33 kn","FINANCIJSKA POMOĆ PRIVREMENO ZATVORENIM OBRTIMA",3,35,352,3523,0,04,049,0490,,
20142,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,16.06.2020.,"2.839,95 kn","SERVIS SL. AUTOMOBILA OPEL CORSA BJ-219-GA",3,32,323,3232,0,01,013,0131,,
20185,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.06.2020.,"2.308,25 kn","INA KARTICA ZA 05/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
20267,33437375299,"AUTO CENTAR KOS D.O.O.",42000,VARAŽDIN,16.06.2020.,"238.320,00 kn","ELEKTRIČNO VOZILO RENAULT ZOE",4,42,423,4231,0,06,065,0650,,
20354,57500462912,"HRVATSKE AUTOCESTE D.O.O.",10000,ZAGREB,19.06.2020.,"8.000,00 kn","NADOPLATA ENC UREĐAJA ZA SLUŽBENA VOZILA I KOMBI GRADA BJELOVARA",3,32,321,3211,0,01,013,0131,,
20447,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.06.2020.,"285,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 05/2020.",3,32,323,3239,0,01,013,0131,,
20448,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,12.06.2020.,"10.400,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
20456,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,09.06.2020.,"330,61 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GB",3,32,323,3239,0,01,013,0131,,
20457,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,09.06.2020.,"679,90 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GB",3,32,323,3239,0,01,013,0131,,
20458,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,09.06.2020.,"543,88 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA (RENAULT ZOE) BJ-299-IE",3,32,323,3239,0,01,013,0131,,
20777,90198082099,"BIGAČ ALEN",43000,BJELOVAR,23.07.2020.,"3.012,79 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - BJELOVARSKO KULTURNO LJETO",3,32,323,3237,0,08,082,0820,,
20778,30704673994,"BUHIN NEBOJŠA",43000,BJELOVAR,23.07.2020.,"3.012,79 kn","UKUPNI TROŠAK: AUTORSKI HONORAR - BJELOVARSKO KULTURNO LJETO",3,32,323,3237,0,08,082,0820,,
20888,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,17.07.2020.,"3.515,40 kn","SERVIS SL. AUTOMOBILA OPEL MERIVA BJ-310-EG",3,32,323,3232,0,01,013,0131,,
20925,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,02.07.2020.,"2.079,81 kn","OSNOVNO OSIGURANJE SL. AUTOMOBIL OPEL VIVARO BJ-043-MT OD 24.06.2020.-24.06.2021.",3,32,329,3292,0,01,013,0131,,
20926,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,17.07.2020.,"4.260,86 kn","KASKO OSIGURANJE SL. AUTOMOBIL OPEL VIVARO BJ-043-MT OD 26.06.2020.-26.06.2021.",3,32,329,3292,0,01,013,0131,,
20945,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,21.07.2020.,"6.031,20 kn","INA KARTICA ZA 06/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
21042,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,31.07.2020.,"66,15 kn","VODA ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
21258,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.07.2020.,"725,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 06/2020.",3,32,323,3239,0,01,013,0131,,
21260,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,15.07.2020.,"23.400,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
21266,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,02.07.2020.,"330,61 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-MT",3,32,323,3239,0,01,013,0131,,
21267,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,02.07.2020.,"749,90 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-MT",3,32,323,3239,0,01,013,0131,,
22087,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,03.08.2020.,"1.428,89 kn","OSNOVNO OSIGURANJE SL. AUTOMOBIL OPEL MERIVA BJ-310-EG OD 24.07.2020.-24.07.2021.",3,32,329,3292,0,01,013,0131,,
22099,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,21.08.2020.,"4.649,76 kn","INA KARTICA ZA 07/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
22363,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,14.08.2020.,"1.440,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 07/2020.",3,32,323,3239,0,01,013,0131,,
22365,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,14.08.2020.,"23.400,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
22373,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,03.08.2020.,"993,53 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
22377,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,03.08.2020.,"326,84 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-310-EG",3,32,323,3239,0,01,013,0131,,
22378,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,03.08.2020.,"574,50 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-310-EG",3,32,323,3239,0,01,013,0131,,
22596,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,18.09.2020.,"5.660,90 kn","INA KARTICA ZA 08/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
22622,27962400486,"KOMUNALAC D.O.O.",43000,BJELOVAR,30.09.2020.,"2.250,00 kn","PRIJEVOZ I NAJAM DRVENIH KUĆICA ZA MANIFESTACIJU DOKUART AUTO KINO",3,32,323,3231,0,04,049,0490,,
22767,53540975485,"HAK-HRVATSKI AUTOKLUB",10010,"ZAGREB - SLOBOŠTINA",11.09.2020.,"320,00 kn","ČLANARINA HAK 2020. Z.VUJIĆ",3,32,329,3294,0,01,013,0131,,
22782,62595301902,"C.I.A.K. AUTO D.O.O.",10255,STUPNIK,15.09.2020.,"164,06 kn","ŽARULJE MI3 (7 KOM) ZA SL. VOZILA GRADA BJELOVARA",3,32,322,3224,0,01,013,0131,,
22863,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.09.2020.,"1.160,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 08/2020.",3,32,323,3239,0,01,013,0131,,
22864,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,14.09.2020.,"13.000,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
