id,oib,name,postcode,city,date,amount,description,level_1,level_2,level_3,level_4,function_level_1,function_level_2,function_level_3,function_level_4,comment,update_date
22865,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,25.09.2020.,"6.701,93 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
22866,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,30.09.2020.,"245,56 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
23039,70399135546,"IVANČEK KREŠIMIR",43000,BJELOVAR,09.10.2020.,"674,86 kn","UKUPNI TROŠAK: AUTORSKI HONORAR -OBLIKOVANJE PRIZNANJA ZA DAN GRADA BJELOVARA 2020.",3,32,323,3237,0,08,082,0820,,
23329,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,02.10.2020.,"2.066,01 kn","SERVIS SL. KOMBIJA OPEL VIVARO BJ-043-MT",3,32,323,3232,0,01,013,0131,,
23330,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,16.10.2020.,"2.701,39 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-043-GP",3,32,323,3232,0,01,013,0131,,
23331,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,16.10.2020.,"997,41 kn","SERVIS SL. AUTOMOBILA OPEL MERIVA BJ-310-EG",3,32,323,3232,0,01,013,0131,,
23378,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.10.2020.,"5.778,61 kn","INA KARTICA ZA 09/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
23679,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.10.2020.,"1.390,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 09/2020.",3,32,323,3239,0,01,013,0131,,
23680,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,16.10.2020.,"2.600,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
24020,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.11.2020.,"6.748,01 kn","INA KARTICA ZA 10/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
24214,62595301902,"C.I.A.K. AUTO D.O.O.",10255,STUPNIK,09.11.2020.,"370,00 kn","TEKUĆINA ZA STAKLA ZA SL. VOZILA GRADA BJELOVARA",3,32,322,3224,0,01,013,0131,,
24293,88299555036,"AUTOSERVIS BMD vl. Bernard Dražić",51253,BRIBIR,25.11.2020.,"1.880,00 kn","GUME NEXEN NBLUE 4 SEASON (4 KOM) I USL. UGRADNJE I BALANSIRANJA GUMA ZA SLUŽBENO VOZILO BJ-310-EG",3,32,322,3225,0,01,013,0131,,
24306,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,16.11.2020.,"1.105,00 kn","DEMONTAŽA, SKLADIŠTENJE I MONTAŽA GUMA NA SL. AUTOMOBILE",3,32,323,3232,0,01,013,0131,,
24307,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,16.11.2020.,"1.450,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 10/2020.",3,32,323,3239,0,01,013,0131,,
24308,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,24.11.2020.,"6.884,00 kn","AUTOGUME (8 KOM) ZA SLUŽBENA VOZILA BJ-310-EG I BJ-299-IE",3,32,322,3225,0,01,013,0131,,
24310,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,17.11.2020.,"23.400,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
24666,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,22.12.2020.,"1.878,58 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-965-DR",3,32,323,3232,0,01,013,0131,,
24667,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,23.12.2020.,"800,00 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-584-DK",3,32,323,3232,0,01,013,0131,,
24715,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,18.12.2020.,"4.681,52 kn","INA KARTICA ZA 11/2020 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
24796,31147921878,"IKARPLAST D.O.O.",51260,CRIKVENICA,31.12.2020.,"326,84 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-965-DR",3,32,323,3239,0,01,013,0131,,
24797,31147921878,"IKARPLAST D.O.O.",51260,CRIKVENICA,31.12.2020.,"574,50 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-965-DR",3,32,323,3239,0,01,013,0131,,
25052,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.12.2020.,"1.370,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 11/2020.",3,32,323,3239,0,01,013,0131,,
25053,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.12.2020.,"1.065,00 kn","DEMONTAŽA, SKLADIŠTENJE I MONTAŽA GUMA NA SL. AUTOMOBILE",3,32,323,3232,0,01,013,0131,,
25057,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,10.12.2020.,"20.800,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
25058,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,30.12.2020.,"7.800,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
25783,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,19.02.2021.,"4.291,94 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-584-DK",3,32,323,3232,0,01,013,0131,,
25813,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.02.2021.,"4.784,03 kn","INA KARTICA ZA 01/2021 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
25949,53540975485,"HAK-HRVATSKI AUTOKLUB",10010,"ZAGREB - SLOBOŠTINA",11.02.2021.,"320,00 kn","ČLANARINA HAK 2021. ZA TIHOMIRA SOLARA - MODEL OPTIMUM",3,32,329,3294,0,01,013,0131,,
25950,53540975485,"HAK-HRVATSKI AUTOKLUB",10010,"ZAGREB - SLOBOŠTINA",11.02.2021.,"520,00 kn","ČLANARINA HAK 2021. ZA TOMISLAVA SVEČNJAKA - MODEL EUROPA",3,32,329,3294,0,01,013,0131,,
26029,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.02.2021.,"1.440,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 01/2021.",3,32,323,3239,0,01,013,0131,,
26032,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,10.02.2021.,"7.800,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
26033,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,19.02.2021.,"150,00 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
26105,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,05.03.2021.,"1.122,00 kn","SERVIS SL. VOZILA OPEL VIVARO BJ-043-MT",3,32,323,3232,0,01,013,0131,,
26106,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,11.03.2021.,"818,50 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-584-DK",3,32,323,3232,0,01,013,0131,,
26135,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,11.03.2021.,"1.783,25 kn","OSNOVNO OSIGURANJE SL. AUTOMOBIL BJ-219-GA  06.03.2021.-06.03.2022.",3,32,329,3292,0,01,013,0131,,
26150,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.03.2021.,"7.139,84 kn","INA KARTICA ZA 02/2021 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
26246,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,19.03.2021.,"66,15 kn","VODA ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
26331,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,03.03.2021.,"4.863,49 kn","AUTORSKA NAKNADA ZA BJELOVARSKO KULTURNO LJETO U PERIODU OD 26.06.-06.09.2020.",3,32,329,3299,0,08,082,0820,,
26443,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,16.03.2021.,"1.300,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 02/2021.",3,32,323,3239,0,01,013,0131,,
26446,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,09.03.2021.,"20.800,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
26635,34077729208,"RAGUŽ JAKŠA",10020,ZAGREB,03.03.2021.,"1.202,85 kn","UGOVOR O AUTORSKOM DJELU - RECENZIJA TEKSTA ZA IZRADU INFO. PLOČA SPOMEN PODRUČJE BARUTANA ",3,32,329,3291,0,01,011,0111,,
26999,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,21.04.2021.,"6.189,90 kn","INA KARTICA ZA 03/2021 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
27109,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,23.04.2021.,"66,15 kn","VODA ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
27326,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.04.2021.,"1.835,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 03/2021.",3,32,323,3239,0,01,013,0131,,
27327,96107776452,"ČAZMATRANS PROMET D.O.O.",43240,ČAZMA,07.04.2021.,"20.800,00 kn","USL. PRIJEVOZA AUTOBUSOM NA MJESTO I SA MJESTA PROVEDBE PROG. OBRAZOVANJA ODRASLIH - MI TO MOŽEMO",3,32,323,3231,1,10,107,1070,,
27329,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,29.04.2021.,"2.057,51 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
27330,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,29.04.2021.,"4.172,48 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
27481,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,13.05.2021.,"372,64 kn","METLICE ZA SL. AUTOMOBIL OPEL ASTRA BJ-043-GP",3,32,322,3224,0,01,013,0131,,
27521,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.05.2021.,"4.589,96 kn","INA KARTICA ZA 04/2021 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
27716,57500462912,"HRVATSKE AUTOCESTE D.O.O.",10000,ZAGREB,20.05.2021.,"1.799,98 kn","NADOPLATA ENC UREĐAJA ZA SLUŽBENA VOZILA GRADA BJELOVARA",3,32,321,3211,0,01,013,0131,,
27839,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,20.05.2021.,"1.440,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 04/2021.",3,32,323,3239,0,01,013,0131,,
27845,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,20.05.2021.,"5.750,00 kn","USL. VAĐENJA PANJEVA I BETONSKIH STUPOVA OGRADE, ODVOZ I ZBRINJAVANJE - MO PATKOVAC",3,32,323,3234,0,06,062,0620,,
27847,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,04.05.2021.,"326,84 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GP",3,32,323,3239,0,01,013,0131,,
27848,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,04.05.2021.,"587,36 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GP",3,32,323,3239,0,01,013,0131,,
27849,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,28.05.2021.,"326,84 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-584-DK",3,32,323,3239,0,01,013,0131,,
27850,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,28.05.2021.,"572,40 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-584-DK",3,32,323,3239,0,01,013,0131,,
28911,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,16.06.2021.,"1.610,50 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-584-DK",3,32,323,3232,0,01,013,0131,,
28912,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,25.06.2021.,"6.618,34 kn","SERVIS SL. VOZILA OPEL VIVARO BJ-043-MT",3,32,323,3232,0,01,013,0131,,
28913,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,30.06.2021.,"1.164,49 kn","SERVIS SL. AUTOMOBILA OPEL MERIVA BJ-310-EG",3,32,323,3232,0,01,013,0131,,
28935,19130560524,"TECHED SAVJETODAVNE USLUGE D.O.O.",10000,ZAGREB,14.06.2021.,"125.000,00 kn","USL. IZRADE I USPOSTAVE DIGITALNE PLATFORME ZA AUTOMATSKO OBUHVAĆANJE PODATAKA PUTEM WEB OBRAZACA",3,32,323,3237,0,01,013,0131,,
28963,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,18.06.2021.,"4.732,27 kn","INA KARTICA ZA 05/2021 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
29055,33437375299,"AUTO CENTAR KOS D.O.O.",42000,VARAŽDIN,18.06.2021.,"794,54 kn","SERVIS SL. AUTOMOBILA RENAULT ZOE BJ-299-IE",3,32,323,3232,0,01,013,0131,,
29273,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,18.06.2021.,"2.665,00 kn","DEMONTAŽA, SKLADIŠTENJE I MONTAŽA GUMA NA SL. AUTOMOBILE",3,32,323,3232,0,01,013,0131,,
29274,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,18.06.2021.,"1.460,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 05/2021.",3,32,323,3239,0,01,013,0131,,
29282,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,11.06.2021.,"330,61 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GB",3,32,323,3239,0,01,013,0131,,
29283,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,11.06.2021.,"676,40 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA BJ-043-GB",3,32,323,3239,0,01,013,0131,,
29284,99681708224,"AGRAM TIS D.O.O. CVH STP EURODUHAN",43000,BJELOVAR,11.06.2021.,"317,45 kn","USL. TEHNIČKOG PREGLEDA PRI REGISTRACIJI SL. AUTOMOBILA (RENAULT ZOE) BJ-299-IE",3,32,323,3239,0,01,013,0131,,
30439,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,30.07.2021.,"3.981,90 kn","SERVIS SL. AUTOMOBILA OPEL MERIVA BJ-310-EG",3,32,323,3232,0,01,013,0131,,
30467,22694857747,"EUROHERC OSIGURANJE D.D.",43000,BJELOVAR,28.07.2021.,"1.477,94 kn","OSNOVNO OSIGURANJE SL. AUTOMOBIL OPEL MERIVA BJ-310-EG OD 24.07.2021.-24.07.2022.",3,32,329,3292,0,01,013,0131,,
30504,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,20.07.2021.,"8.821,59 kn","INA KARTICA ZA 06/2021 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
30696,57500462912,"HRVATSKE AUTOCESTE D.O.O.",10000,ZAGREB,23.07.2021.,"3.913,00 kn","NADOPLATA ENC UREĐAJA ZA SLUŽBENA VOZILA GRADA BJELOVARA",3,32,321,3211,0,01,013,0131,,
30817,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,15.07.2021.,"1.580,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 06/2021.",3,32,323,3239,0,01,013,0131,,
31107,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,16.08.2021.,"1.908,15 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-043-GP",3,32,323,3232,0,01,013,0131,,
31140,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.08.2021.,"9.363,93 kn","INA KARTICA ZA 07/2021 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
31241,37828020359,"PPK D.D. BJELOVAR",43000,BJELOVAR,25.08.2021.,"132,30 kn","VODA ZA SLUŽBENE AUTOMOBILE",3,32,329,3293,0,01,013,0131,,
31398,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,16.08.2021.,"1.440,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 07/2021.",3,32,323,3239,0,01,013,0131,,
31403,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,25.08.2021.,"2.688,00 kn","USLUGA KOŠNJE TRAVE - MO PATKOVAC",3,32,323,3234,0,06,062,0620,,
31513,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,02.09.2021.,"1.028,08 kn","SERVIS SL. AUTOMOBILA OPEL MERIVA BJ-310-EG",3,32,323,3232,0,01,013,0131,,
31561,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,17.09.2021.,"8.448,48 kn","INA KARTICA ZA 08/2021 - GORIVO ZA SL. AUTOMOBILE",3,32,322,3223,0,01,013,0131,,
31742,53540975485,"HAK-HRVATSKI AUTOKLUB",10010,"ZAGREB - SLOBOŠTINA",22.09.2021.,"320,00 kn","ČLANARINA HAK 2021. Z.VUJIĆ - MODEL OPTIMUM",3,32,329,3294,0,01,013,0131,,
31870,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,22.09.2021.,"1.230,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 08/2021.",3,32,323,3239,0,01,013,0131,,
32252,399135546,"IVANČEK KREŠIMIR",43000,BJELOVAR,24.09.2021.,"703,76 kn","UKUPNI TROŠAK: AUTORSKI HONORAR -OBLIKOVANJE PRIZNANJA ZA DAN GRADA BJELOVARA 2021.",3,32,323,3237,6,62,620,620,,
32874,08870961602,"AUTOCENTAR RAJKOVIĆ D.O.O.",43000,BJELOVAR,06.10.2021.,"1.949,18 kn","SERVIS SL. AUTOMOBILA OPEL ASTRA BJ-043-GP",3,32,323,3232,0,01,013,0131,,
32944,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.10.2021.,"10.472,16 kn","INA KARTICA ZA 09/2021 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
33138,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,01.10.2021.,"550,48 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 24.06.21. ZA NASTUP JAZZ CONTINUO",3,32,329,3299,0,08,082,0820,,
33139,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,01.10.2021.,"467,91 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 25.06.21. ZA NASTUP FILIP PAVIĆ KVARTET",3,32,329,3299,0,08,082,0820,,
33140,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,01.10.2021.,"315,27 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 26.06.21. ZA NASTUP BRUNO MIČETIĆ QUINTET",3,32,329,3299,0,08,082,0820,,
33141,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,01.10.2021.,"547,39 kn","AUTORSKA NAKNADA ZA NASTUP NA JAZZICA FEST DANA 27.06.21. ZA NASTUP BORNA ŠERCARS JAZZIANA CROATICA",3,32,329,3299,0,08,082,0820,,
33247,93692020864,"VAP  OBRT ZA VULKANIZACIJU -VL.HUSKIĆ HENIZ",43000,BJELOVAR,18.10.2021.,"390,00 kn","PRANJE I ČIŠĆENJE SL. AUTOMOBILA ZA 09/2021.",3,32,323,3239,0,01,013,0131,,
33253,96213733249,"AUTOKUĆA CUPAN D.O.O., TRGOVINA I PORAVAK MOTORNIH VOZILA",43211,PREDAVAC,12.10.2021.,"1.268,74 kn","SERVIS SLUŽBENOG VOZILA PASSAT BJ-043-GB",3,32,323,3232,0,01,013,0131,,
33255,99242039348,"AUTOLIMARSKI OBRT EURO-AUTO, VL. DARKO ROHER",43000,BJELOVAR,21.10.2021.,"2.688,00 kn","USLUGA KOŠNJE TRAVE - MO PATKOVAC",3,32,323,3234,0,06,062,0620,,
33693,27759560625,"INA KARTICA INDUSTRIJA NAFTE D.D. ZAGREB,",10000,ZAGREB,19.11.2021.,"13.598,28 kn","INA KARTICA ZA 10/2021 - GORIVO I CESTARINA ZA SL. AUTOMOBILE",3,32,321,3211,0,01,013,0131,,
33872,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,19.11.2021.,"315,27 kn","AUTORSKA NAKNADA ZA NASTUP NA BJELOVARSKOM KULTURNOM LJETU DANA 27.08.21. ZA NASTUP B(J)END",3,32,329,3299,0,08,082,0820,,
33873,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,19.11.2021.,"189,16 kn","AUTORSKA NAKNADA ZA NASTUP NA BJELOVARSKOM KULTURNOM LJETU DANA 20.08.21. ZA NASTUP NINA ČORIĆ",3,32,329,3299,0,08,082,0820,,
33874,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,19.11.2021.,"189,16 kn","AUTORSKA NAKNADA ZA NASTUP NA BJELOVARSKOM KULTURNOM LJETU DANA 04.09.21. ZA NASTUP K.A. ĐOPAR",3,32,329,3299,0,08,082,0820,,
33875,56668956985,"HRVATSKO DRUŠTVO SKLADATELJA",10000,ZAGREB,19.11.2021.,"315,27 kn","AUTORSKA NAKNADA ZA NASTUP NA BJELOVARSKOM KULTURNOM LJETU DANA 11.09.21. ZA NASTUP VOX FEMINAE",3,32,329,3299,0,08,082,0820,,
